35,4764.9143035889,-1192,23006.9270690918,CO13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,4764.9143035889,-3192,23006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37,6764.9143035889,4808,23006.9270690918,CO17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38,6764.9143035889,2808,23006.9270690918,CO16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39,6764.9143035889,808.000000000002,23006.9270690918,CO15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40,8764.9143035889,4808,23006.9270690918,CO19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41,8764.9143035889,2808,23006.9270690918,CO18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42,-5235.0856964111,4808,25006.9270690918,CO1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43,-3235.0856964111,4808,25006.9270690918,CO4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44,-3235.0856964111,-3192,25006.9270690918,CO2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45,-1235.0856964111,4808,25006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46,-1235.0856964111,2808,25006.9270690918,CO8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
47,-1235.0856964111,808.000000000002,25006.9270690918,CO7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48,-1235.0856964111,-1192,25006.9270690918,CO6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49,-1235.0856964111,-3192,25006.9270690918,CO5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50,764.914303588897,808.000000000002,25006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51,764.914303588897,-1192,25006.9270690918,CO10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,764.914303588897,-3192,25006.9270690918,CO9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53,2764.9143035889,-1192,25006.9270690918,CO12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54,2764.9143035889,-3192,25006.9270690918,CO11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55,4764.9143035889,2808,25006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56,4764.9143035889,808.000000000002,25006.9270690918,CO14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57,4764.9143035889,-1192,25006.9270690918,CO13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58,4764.9143035889,-3192,25006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59,6764.9143035889,4808,25006.9270690918,CO17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60,6764.9143035889,2808,25006.9270690918,CO16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61,8764.9143035889,4808,25006.9270690918,CO19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62,8764.9143035889,2808,25006.9270690918,CO18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
63,-5235.0856964111,4808,27006.9270690918,CO1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64,-3235.0856964111,4808,27006.9270690918,CO4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65,-1235.0856964111,4808,27006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,-1235.0856964111,2808,27006.9270690918,CO8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,-1235.0856964111,-1192,27006.9270690918,CO6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,764.914303588897,2808,27006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
69,764.914303588897,808.000000000002,27006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70,764.914303588897,-1192,27006.9270690918,CO10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71,764.914303588897,-3192,27006.9270690918,CO9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
72,2764.9143035889,-1192,27006.9270690918,CO12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
73,2764.9143035889,-3192,27006.9270690918,CO11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
74,4764.9143035889,808.000000000002,27006.9270690918,CO14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75,4764.9143035889,-1192,27006.9270690918,CO13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76,4764.9143035889,-3192,27006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77,6764.9143035889,4808,27006.9270690918,CO17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,6764.9143035889,2808,27006.9270690918,CO16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79,6764.9143035889,808.000000000002,27006.9270690918,CO15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,8764.9143035889,4808,27006.9270690918,CO19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
81,8764.9143035889,2808,27006.9270690918,CO18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,-5235.0856964111,4808,29006.9270690918,CO1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,-1235.0856964111,4808,29006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,-1235.0856964111,-1192,29006.9270690918,CO6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,764.914303588897,4808,29006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,764.914303588897,2808,29006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
87,764.914303588897,808.000000000002,29006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88,764.914303588897,-1192,29006.9270690918,CO10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
89,764.914303588897,-3192,29006.9270690918,CO9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,2764.9143035889,-1192,29006.9270690918,CO12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91,2764.9143035889,-3192,29006.9270690918,CO11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92,4764.9143035889,2808,29006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
93,4764.9143035889,808.000000000002,29006.9270690918,CO14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94,4764.9143035889,-1192,29006.9270690918,CO13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
95,6764.9143035889,4808,29006.9270690918,CO17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,6764.9143035889,2808,29006.9270690918,CO16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
97,8764.9143035889,4808,29006.9270690918,CO19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98,-1235.0856964111,4808,31006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99,-1235.0856964111,-1192,31006.9270690918,CO6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100,764.914303588897,2808,31006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101,764.914303588897,808.000000000002,31006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102,764.914303588897,-1192,31006.9270690918,CO10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103,2764.9143035889,2808,31006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104,2764.9143035889,808.000000000002,31006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105,2764.9143035889,-1192,31006.9270690918,CO12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106,4764.9143035889,4808,31006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107,4764.9143035889,2808,31006.9270690918,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108,4764.9143035889,-1192,31006.9270690918,CO13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
109,6764.9143035889,4808,31006.9270690918,CO17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
